timestamp,group_id,request_id,dns_resolution_s,tcp_connect_s,tls_handshake_s,time_to_first_byte_s,total_request_time_s,http_status,content_length,x_lodbrok_cell,x_cache
2025-07-24T16:10:53.508628,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIyMDkxMzIwODUyNDgifQ,5033cdd9-244d-4c87-8197-e5a9fae65d52,0.003555,0.036591,0.169708,0.660696,0.661668,200,12464,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:54.284834,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxNjE5NTIwNzE2ODAifQ,28f628f4-8aa9-4a18-85d8-4dfa48ab78a0,0.002099,0.051078,0.164755,0.695235,0.752514,200,57287,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:54.959570,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIyMTk3NzA2MzQyNDAifQ,f37e34e9-d202-4828-9508-9375116e1b7b,0.003697,0.045076,0.169684,0.629716,0.64506,200,24103,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:55.663007,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI5MzQ5ODMifQ,fb44add2-827f-4611-9f31-48275b91539f,0.003801,0.05004,0.168187,0.672098,0.674871,200,19581,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:56.403955,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI3NjM4OTA1NjUxMiJ9,8696d4ef-f49f-4a26-bef7-1cf672905684,0.003609,0.029909,0.163109,0.687388,0.710751,200,13474,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:57.165855,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI4NjQ1MTY4In0,423324ff-2633-42ac-8689-a1ef6f11afdd,0.003479,0.032027,0.144948,0.659928,0.730002,200,60225,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:57.887788,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI5ODg5MjkifQ,e83ad820-f893-4c83-9219-4122169c6dee,0.003876,0.057421,0.178628,0.663349,0.692601,200,27653,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:58.459673,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI5MjI0NzgifQ,0fc09320-fa4d-4bba-b18b-81fe83882973,0.00364,0.037832,0.141277,0.504324,0.543515,200,15827,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:59.025988,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxNDY5MzU5MzkwNzIifQ,433bd0de-d339-4804-b810-0ccf302007e7,0.002221,0.03601,0.153601,0.510074,0.546944,200,13235,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:59.676253,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI0MjM5MTQyIn0,1702f828-d6f4-48cf-bd3a-f38630484403,0.003725,0.047332,0.185476,0.60048,0.622983,200,11290,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:11:00.501455,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIzNzQ3MjQ3In0,6b4b71e3-2339-4970-8547-ba841eee2273,0.003941,0.03909,0.164554,0.720347,0.796751,200,74153,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:11:01.437932,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI2NjAifQ,a6c313f9-9008-401a-a29e-0f51ee1ce78c,0.00433,0.060933,0.173791,0.863527,0.906251,200,52802,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:11:02.512808,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIyMTkzODg2MjQ4OTYifQ,2cc9b76b-c79f-47fb-9905-0e66c22b3729,0.003783,0.04045,0.1682,0.953467,1.047257,200,96161,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:11:03.189671,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI2NTE3ODgwNDIyNCJ9,f6ec06d2-9861-4bef-8f46-4b165a7efedf,0.003264,0.050507,0.214445,0.63452,0.656744,200,21162,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:11:03.850856,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxMjAzMzU3OTQxNzYifQ,4760c5d4-6600-45fd-8812-6160af2db5cb,0.003106,0.053312,0.160594,0.602525,0.636505,200,36753,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:11:04.679840,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxMjAxNDc0In0,9dade67d-2016-4af6-b789-d8ff75b0425e,0.003788,0.044562,0.176383,0.794255,0.802232,200,9810,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:11:05.705184,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI3OTgzNTM5ODE0NCJ9,2c21fb6d-10c8-41c0-8e79-c70021dec7e3,0.004007,0.052165,0.2156,0.90881,0.997175,200,64999,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:11:06.458553,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxNzY5MTA2MyJ9,b6945152-dee2-4add-b8cb-1bf48966bf7c,0.003699,0.034833,0.187184,0.678922,0.720512,200,61140,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:11:07.130860,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxNTAwNDY4MiJ9,0e61eafb-aac6-4045-84a0-d8c2785fecb9,0.002002,0.022679,0.132555,0.623634,0.625479,200,17058,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:11:07.769968,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI0ODQ2MTcwOTMxMiJ9,5e133627-d2bf-4581-9225-2a8448d600eb,0.003658,0.047294,0.171849,0.584551,0.611052,200,21963,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:11:08.981801,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI1MTU4MTcyMjYyNCJ9,2b076d89-c31f-458c-bf80-909575f77722,0.003646,0.03722,0.176218,1.069561,1.182541,200,146721,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:11:09.844070,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxMDY3Njg1NyJ9,a87ab73c-df1b-49f4-b183-568fda087e19,0.003796,0.040428,0.156404,0.782824,0.834398,200,66242,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:11:10.793277,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIyMDI1NjE4NjM2OCJ9,f7b130a3-fd17-4605-84a0-73893cad92f6,0.00358,0.050496,0.178495,0.84183,0.920651,200,159241,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:11:11.556787,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI3NTk2ODU4NTcyOCJ9,595ad2f3-5424-46e4-8ef8-015db32e245f,0.003657,0.039907,0.152574,0.711457,0.73513,200,27242,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:11:12.240315,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIzODQ4NiJ9,c71d36de-1c56-4f71-b42d-c4c8ca0e4636,0.005342,0.044804,0.159776,0.621055,0.655906,200,29681,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:11:13.020886,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI2OTYyOTg3ODI3MiJ9,0cc946c6-9d92-4f88-b3eb-7a7acd22d0bf,0.003722,0.03475,0.169829,0.69996,0.753365,200,29983,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:11:13.622613,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxNDQyODcyNiJ9,a12d68ed-390b-44b8-9ecd-56d4ebaefccd,0.003708,0.038725,0.158102,0.566875,0.574045,200,10153,prod_central_1-c1,CONFIG_NOCACHE
